"","x"
"130",0.597935292144293
"131",0.56310050434949
"132",0.665541812952779
"133",0.535852088167721
"134",0.470648550549246
"135",0.53785925088374
"136",0.467086504268506
"137",0.575977696185085
"138",0.52262023807922
"139",0.514784095176646
"140",0.484772350817233
"141",0.449960010838838
"142",0.532876605189865
"143",0.479314519107315
"144",0.501219610682291
"145",0.693521757600598
"146",0.69723613230879
"147",0.770307506478616
"148",0.81661388775162
"149",1.15108746502204
"150",1.15970845448913
"151",1.19358214327941
"152",1.33312899504615
"153",1.04099668007379
"154",1.58938210417397
"155",1.39115144528169
"156",1.08199774268473
"157",0.997394925553371
"158",1.05110690965167
"159",0.912742161394822
"160",0.554342055471217
"161",0.867122253741388
"162",0.813933740145601
"163",0.790396055771228
"164",0.725426211362918
"165",0.889747925757001
"166",0.9115810029514
"167",0.800399107031142
"168",0.878398412195698
"169",0.96396027919882
"170",0.739753399816599
"171",0.688743750786718
"172",0.890518703167007
"173",0.555125991666742
"174",0.596425651488044
"175",0.641859349385734
"176",0.486971920830074
"177",0.505628543878224
"178",0.427728335190732
"179",0.439286587177722
"180",0.432064933774545
"181",0.376887076997473
"182",0.520299148074974
"183",0.464599008919666
"184",0.404014232242377
"185",0.519807519923134
"186",0.548883946949886
"187",0.503747266605223
"188",0.420949535055991
"189",0.48840301678749
"190",0.414955441154737
"191",0.376763218273343
"192",0.468675534518664
"193",0.430357206559486
"194",0.467871168729258
"195",0.469664865292497
"196",0.450200092920299
"197",0.450868159129623
"198",0.481116049719285
"199",0.490820254317486
"200",0.479012032695868
"201",0.481558814308455
"202",0.42922914592149
"203",0.602106370358138
"204",0.586973675190556
"205",0.489012608839808
"206",0.578405611353979
"207",0.580235295063861
"208",0.489149423499308
"209",0.57320894786868
"210",0.697382179928199
"211",0.485962266077419
"212",0.508059197450156
"213",0.695567944521652
"214",0.707289475950495
"215",0.960567167833072
"216",1.29048392947762
"217",1.6083219375071
"218",1.54929263959669
"219",1.37302511883699
"220",1.63255113035703
"221",1.53091606835443
"222",2.03297067812132
"223",1.81579594073097
"224",1.66785601709739
"225",1.86107378057187
"226",1.6313404920068
"227",1.86681471719398
"228",2.11821731561673
"229",2.23459883905863
"230",1.48265704706305
"231",1.93651118796429
"232",2.05737350136071
"233",1.1883146600661
"234",1.37643982512686
"235",1.7627315761466
"236",1.15643867712391
"237",1.61869882819123
"238",1.94135082422888
"239",1.21886385391465
"240",1.37284156617099
"241",1.50562111810241
"242",1.33072424061066
"243",0.850139601644186
"244",1.13415452183946
"245",0.876424435775369
"246",0.72896566679035
"247",1.07705818248908
"248",0.973128434955389
"249",0.785068336137801
"250",0.915700103863059
"251",0.946179958878075
"252",0.784730602847184
"253",0.911139599219222
"254",0.915979837169346
"255",0.863169781886613
"256",0.632105270982124
"257",0.840815983262484
"258",0.780159125293057
"259",0.987333463118031
"260",1.09323663018833
"261",0.808828750430941
"262",0.814405094814384
"263",1.10398220310854
"264",1.05758086978337
"265",0.642903824168289
"266",1.04291822823072
"267",0.93394156347597
"268",0.675451642937679
"269",0.810673259979707
"270",1.07112634085789
"271",0.881562356595655
"272",0.626605966123247
"273",0.841729540650756
"274",0.698936246985189
"275",0.584224263647362
"276",0.647322944563046
"277",0.706865542336644
"278",0.497155802360736
"279",0.508463440142075
"280",0.59694013636965
"281",0.48248487887659
"282",0.584887975091444
"283",0.849787217000245
"284",0.862841694473062
"285",0.870383042158521
"286",0.899580123501804
"287",0.874511297888033
"288",0.824250514225916
"289",0.691456981217975
"290",0.75631745672798
"291",0.594744979064057
"292",0.594496479778107
"293",0.759154198160622
"294",0.738163852028078
"295",0.621204698280075
"296",0.834272679475794
"297",0.983196944031344
"298",1.00040830246619
"299",1.05285324737377
"300",0.954955988597958
"301",0.889506409504465
"302",0.835238134389318
"303",0.870546743035225
"304",0.662089494806346
"305",0.707991823700855
"306",0.679917412668275
"307",0.58069440261561
"308",0.691415996593225
"309",0.63883396438436
"310",0.668687641017387
"311",0.580114734617459
"312",0.48839852807519
"313",0.560630780972933
"314",0.455869627761983
"315",0.432547414500177
"316",0.671749959028615
"317",0.555614714642126
"318",0.459543189998686
"319",0.669289305818476
"320",0.64672338484569
"321",0.574884821976755
"322",0.572240368165978
"323",0.827720665941555
"324",0.677483982200745
"325",0.530161845022993
"326",0.69956275072536
"327",0.769289408632529
"328",0.740294575095464
"329",0.740417502891204
"330",0.846397654677388
"331",0.677565226052347
"332",0.639353007853267
"333",0.703268706533017
"334",0.640991414310496
"335",0.44845989468196
"336",0.666049622961212
"337",0.59884365098946
"338",0.508946389917382
"339",0.642102955521717
"340",0.550063173323325
"341",0.563316280823838
"342",0.497376603429717
"343",0.531474491048524
"344",0.434413457420344
"345",0.556672516661284
"346",0.558764898793475
"347",0.46023017400421
"348",0.591563518779964
"349",0.55330057125302
"350",0.530199540965558
"351",0.505645351763709
"352",0.49868895256919
"353",0.659020035358041
"354",0.649281796186097
"355",0.527528654148591
"356",0.521732441541864
"357",0.681032828106977
"358",0.589387168257181
"359",0.439590528440499
"360",0.565967410595679
"361",0.428203275934937
"362",0.423605982000001
"363",0.466260230613678
"364",0.690047151376461
"365",0.650571257675491
"366",0.473090698112882
"367",0.627673670796224
"368",0.63194648310033
"369",0.592481591239833
"370",0.466276139378201
"371",0.566542864860468
"372",0.411130168830913
"373",0.370321266963826
"374",0.487350548979119
"375",0.354120293466015
"376",0.391427278875986
"377",0.395823574213952
"378",0.37756515782746
"379",0.38346988057562
"380",0.383717112913065
"381",0.380012952393536
"382",0.359876978569699
"383",0.411777247630433
"384",0.410633801838568
"385",0.376811226236365
"386",0.402963983275694
"387",0.40858732262923
"388",0.375544501089641
"389",0.362319824180329
"390",0.383862775167542
"391",0.51308025990236
"392",0.517564577241482
"393",0.460064037937616
"394",0.550043351875955
"395",0.585207688548974
"396",0.598148243098406
"397",0.584118187924054
"398",0.615273548121606
"399",0.503375752953585
"400",0.501216482335163
"401",0.564328933329306
"402",0.463137755832212
"403",0.465908458157716
"404",0.474875219899993
"405",0.481636416922172
"406",0.495577012173809
"407",0.455573035762754
"408",0.461665781724006
"409",0.434613812294484
"410",0.38746143484777
"411",0.44786309959821
"412",0.476800666688212
"413",0.462115423365291
"414",0.40338966140251
"415",0.415745693118473
"416",0.431992029690189
"417",0.408626360179016
"418",0.464314932252155
"419",0.45394842128285
"420",0.409446451608321
"421",0.462567079740341
"422",0.459176028920377
"423",0.393299115086284
"424",0.420481820083557
"425",0.402743831606063
"426",0.444624641202669
"427",0.614382525880182
"428",0.54221005791114
"429",0.512529073418651
"430",0.771033629390764
"431",0.838858396086089
"432",1.27874700065415
"433",1.30998835226341
"434",0.981879998602706
"435",1.2302973412711
"436",1.29253470911913
"437",1.00038987365277
"438",0.735170321069602
"439",1.0302870186648
"440",0.715129575971234
"441",0.534328415883063
"442",0.817941648102481
"443",0.620565700058987
"444",0.618594184709639
"445",0.562983341244736
"446",0.549506984743629
"447",0.546252683268253
"448",0.433964990660963
"449",0.4307187506329
"450",0.500344782145781
"451",0.407434320755883
"452",0.577791575989514
"453",0.608495717087264
"454",0.466917751468552
"455",0.568832329039108
"456",0.548649994872989
"457",0.660442287739843
"458",0.757744534950582
"459",0.811435096556375
"460",0.709866118775602
"461",0.706566013893233
"462",0.837603928451702
"463",0.668925226106301
"464",0.691812665790096
"465",0.670789037945518
"466",0.566025171452799
"467",0.55305350446218
"468",0.498853079278302
"469",0.553158992407865
"470",0.541195776268426
"471",0.753315068009941
"472",0.716589641445964
"473",0.678776883560846
"474",0.812712885248953
"475",0.70964222777174
"476",0.774059798127492
"477",0.75395305597136
"478",0.932702529548816
"479",0.769794485948573
"480",0.794754189724941
"481",1.01688202192527
"482",0.864806821981119
"483",0.817513851839375
"484",0.703081668123385
"485",0.803573340261663
"486",0.991939833606407
"487",0.921346527393866
"488",0.820786799493682
"489",0.689354430283572
"490",0.790912751156741
"491",0.733463755203622
"492",0.464630579137641
"493",0.651485727786234
"494",0.403290222444777
"495",0.6851718253127
"496",0.827190129287855
"497",0.551819494082645
"498",0.772906147492524
"499",0.754834900847065
"500",0.664516548528037
"501",0.567902892345937
"502",0.787952998855532
"503",0.547427077277944
"504",0.601176772853976
"505",1.00253519414971
"506",0.74354150865852
"507",0.667502860216285
"508",0.701069768055175
"509",0.697816824265713
"510",0.524886537599803
"511",0.571344647987302
"512",0.817810101462231
"513",0.833225203926117
"514",0.82582788085181
"515",0.777353167232755
"516",0.771586783808898
"517",0.726829568647779
"518",0.600244054368956
"519",0.783206274974498
"520",0.766920566985214
"521",0.563760189225077
"522",0.868716487806078
"523",0.953653300405577
"524",0.736179950055173
"525",0.91245111563708
"526",1.0461428782686
"527",0.690326969039426
"528",1.13372864343882
"529",1.39425448195266
"530",2.48785843453252
"531",3.12913980424066
"532",2.42182518992375
"533",2.87987145496095
"534",2.97684362708302
"535",2.52222431493418
"536",2.28388131555237
"537",2.65972070910959
"538",1.70497553580529
"539",1.27863457941518
"540",3.10131978286232
"541",2.14217637557786
"542",1.70209279845659
"543",2.28188612685763
"544",1.58177154807342
"545",1.46820850367088
"546",1.40075233638346
"547",1.45805128956146
"548",0.699457477822447
"549",0.83157687329443
"550",1.08611202315353
"551",1.14086254001032
"552",1.33667228424887
"553",1.4724388927022
"554",1.44544658919154
"555",1.15814140019151
"556",2.36206797863589
"557",2.25082342050872
"558",1.7157273586589
"559",1.83304759114944
"560",2.27367676569207
"561",1.91661133588707
"562",1.43900416602257
"563",1.97523220956528
"564",1.60658842998705
"565",1.80043863702829
"566",1.77975363148524
"567",2.32964683889094
"568",2.4610855764585
"569",1.60805383429363
"570",1.64184053597188
"571",2.80402718465153
"572",2.33958144711601
"573",2.35025215586246
"574",3.44991702939248
"575",2.31184457052102
"576",2.14356417540097
"577",2.27210089470575
"578",2.07799347736643
"579",1.21076663388964
"580",1.44835024494003
"581",1.67452406984312
"582",1.03156768115486
"583",1.45771429507934
"584",1.23181249783397
"585",1.59912785094686
"586",1.44287865237981
"587",1.02344356091805
"588",1.624723445402
"589",1.39703771622735
"590",1.21002703209164
"591",1.63585456964417
"592",1.72923462925097
"593",1.56021117588082
"594",1.44701513235235
"595",1.62120433523703
"596",1.16692752199847
"597",1.56035048889452
"598",1.7640078147445
"599",0.838838305092423
"600",1.20444318074936
"601",1.12281280016906
"602",0.781494653147563
"603",1.11385112304888
"604",0.965713719616463
"605",0.660742520509513
"606",0.949485303410349
"607",1.07143829247998
"608",0.900869650199973
"609",1.08489957871303
"610",1.1790383092402
"611",0.84359197033933
"612",1.2942579333187
"613",1.65021041432421
"614",0.988834077873619
"615",1.20628449452712
"616",1.35677398331718
"617",0.930519926938483
"618",1.04720430741398
"619",1.31022933890641
"620",0.967254952064159
"621",0.821836351381338
"622",1.11098908221927
"623",0.897312853151249
"624",1.25559267098281
"625",1.31104192703558
"626",1.13330382345125
"627",1.37390742960871
"628",1.29123092969388
"629",1.28813762075799
"630",1.0950696716133
"631",1.11096539908239
"632",0.818531750196469
"633",1.19667466764587
"634",1.19419681272762
"635",0.784885288167671
"636",0.986675697781844
"637",0.891300746223329
"638",0.874079593759099
"639",0.699799127411366
"640",0.699372551600995
"641",0.630890540549199
"642",0.822628886288953
"643",0.776498342624966
"644",0.602969451273559
"645",0.674573376715524
"646",0.598503609390992
"647",0.525353035333384
"648",0.553680316957359
"649",0.585533537743997
"650",0.397492176657106
"651",0.433872092058345
"652",0.555544514686438
"653",0.525399175728999
"654",0.471772479980005
"655",0.551216137300533
"656",0.53818461328647
"657",0.486886664367325
"658",0.492331233543389
"659",0.517880228862439
"660",0.559749038714943
"661",0.514911242294547
"662",0.538454234642056
"663",0.707672330848832
"664",0.701139041794106
"665",0.73182965392642
"666",0.797354923471169
"667",0.700848507556847
"668",0.634672341073717
"669",0.585885109948545
"670",0.688673075283885
"671",0.475292598004722
"672",0.52490512292293
"673",0.630808548745864
"674",0.484151364961803
"675",0.514656470336748
"676",0.630217573527749
"677",0.801327954662601
"678",0.662566638757601
"679",0.674060662984662
"680",0.730385128373519
"681",0.722042519554914
"682",0.729844820335444
"683",0.674213342381452
"684",0.58625029149695
"685",0.505883492239259
"686",0.551843680514267
"687",0.471543836058932
"688",0.456838462238532
"689",0.425066125009046
"690",0.343280871251659
"691",0.4418833065727
"692",0.491345111902726
"693",0.43016132691904
"694",0.397211962378122
"695",0.418345075233132
"696",0.403666282727596
"697",0.36878393340727
"698",0.377867449688189
"699",0.399423171621363
"700",0.449431010928402
"701",0.503823500927484
"702",0.543646397519151
"703",0.542480925171406
"704",0.51465692579247
"705",0.64739908561204
"706",0.625797952355017
"707",0.516968248181317
"708",0.499407581435765
"709",0.517724059453639
"710",0.456032880436549
"711",0.386960642995514
"712",0.503134862217063
"713",0.419062986039574
"714",0.383231229095065
"715",0.432625258374269
"716",0.437892326861075
"717",0.865338853222582
"718",0.805485937198944
"719",0.659826786594241
"720",0.794832391076163
"721",0.759626934326072
"722",0.661161787181631
"723",0.605226723037262
"724",1.20274600404852
"725",0.869804799961847
"726",1.24796839556778
"727",1.52440353581329
"728",1.1648206128408
"729",1.38212178357907
"730",1.19751615356754
"731",1.17434479730999
"732",0.786710877456191
"733",1.11874385456694
"734",0.81960258621174
"735",0.583067082764939
"736",0.866196468686325
"737",0.866932825432354
"738",1.07645501160765
"739",0.809873280815468
"740",0.893507423931028
"741",1.02851511209579
"742",0.866898561087856
"743",0.695555260716429
"744",0.805914879288439
"745",0.636277377173736
"746",0.732852513460601
"747",0.890148777971247
"748",0.612410447421126
"749",0.67878249494898
"750",0.817966657172723
"751",0.685724749206786
"752",0.539905531623129
"753",0.701908097200661
"754",0.502209145180677
"755",0.55144935179666
"756",0.74398543428529
"757",0.527982654344131
"758",0.600464882118579
"759",0.622531509086505
"760",0.53924287588191
"761",0.548957829466162
"762",0.604289752177822
"763",0.483759074023891
"764",0.441608514619588
"765",0.556608784722693
"766",0.448300148125249
"767",0.463373543636795
"768",0.525395113200982
"769",0.726773246059073
"770",0.713741270606207
"771",0.818525332691001
"772",0.845090042325068
"773",0.720993437748229
"774",0.742765313204702
"775",0.805891193387114
"776",0.899353410250667
"777",0.551405331932789
"778",0.667407051653993
"779",0.640381123817021
"780",0.580760653860723
"781",0.753864202832204
"782",0.6209190319819
"783",0.52518439135584
"784",0.528219740431136
"785",0.584240050248189
"786",0.478820570119824
"787",0.462977398416413
"788",0.428643467990392
"789",0.455542601663601
"790",0.553784262528621
"791",0.47636732767201
"792",0.46124477693892
"793",0.476799953002238
"794",0.433659141297999
"795",0.454302527566816
"796",0.453470231967576
"797",0.396135795737078
"798",0.360601931138657
"799",0.481262370268633
"800",0.44730407866276
"801",0.37116059541622
"802",0.448019493207757
"803",0.43964476614624
"804",0.460213761055564
"805",0.451225375506807
"806",0.445104536102051
"807",0.4091828386684
"808",0.448177437736587
"809",0.483984312275939
"810",0.512291237311269
"811",0.521955981539309
"812",0.441740911971016
"813",0.477225255838171
"814",0.493211859639843
"815",0.450929657563533
"816",0.40145625424744
"817",0.439852107745041
"818",0.381758686029125
"819",0.374764439759432
"820",0.414723100639077
"821",0.349374679492315
"822",0.426704879175925
"823",0.430190399075235
"824",0.370414073664294
"825",0.456409023958429
"826",0.47492360146737
"827",0.420706542143101
"828",0.421788323415783
"829",0.45207604385221
"830",0.374629731311513
"831",0.357244171625124
"832",0.406622985534231
"833",0.379443233264053
"834",0.427315187848437
"835",0.40569172924302
"836",0.405840266596574
"837",0.430651834564867
"838",0.447202531168183
"839",0.428142212352282
"840",0.462809007960714
"841",0.446680310081941
"842",0.389017251927552
"843",0.458690998783631
"844",0.548695514237942
"845",0.525952910082968
"846",0.418223127750919
"847",0.473433231357397
"848",0.502265397565416
"849",0.47196071296899
"850",0.464631852311847
"851",0.458983776486197
"852",0.579108902753306
"853",0.583637128760795
"854",0.559410312926932
"855",0.567982893580196
"856",0.564722300325826
"857",0.526384367209839
"858",0.478291770870283
"859",0.60007490650285
"860",0.451949085597421
"861",0.436159710615128
"862",0.509600700122211
"863",0.440224039263228
"864",0.464687113253938
"865",0.429492267877616
"866",0.470102786553456
"867",0.430206344918629
"868",0.426876443324908
"869",0.449456253993547
"870",0.451209810310807
"871",0.456561508043185
"872",0.418047592522265
"873",0.403513772817441
"874",0.411233647101143
"875",0.373500002838678
"876",0.348623315703166
"877",0.393492568794548
"878",0.355610904911249
"879",0.35376976980688
"880",0.367485364113135
"881",0.347125140418052
"882",0.362097385832071
"883",0.363874959054793
"884",0.374347857252345
"885",0.490514538199332
"886",0.532461189431523
"887",0.475187887533241
"888",0.474017919297988
"889",0.510086716830023
"890",0.491828974324647
"891",0.418838449806912
"892",0.446734356340936
"893",0.392704090715087
"894",0.354288926709647
"895",0.398140855447161
"896",0.381961197531048
"897",0.357037123710285
"898",0.341939953288444
"899",0.342227086375573
"900",0.335411405526425
"901",0.343655783442198
"902",0.365099353763546
"903",0.442759310743696
"904",0.431760879617403
"905",0.397011290377363
"906",0.476696456916898
"907",0.477545225210142
"908",0.438989332306617
"909",0.471511928963281
"910",0.494188995877197
"911",0.436908169256267
"912",0.437347908861033
"913",0.459629682655335
"914",0.442031324570112
"915",0.48027069578546
"916",0.44503418628112
"917",0.407765438624231
"918",0.457394024603629
"919",0.416158923351336
"920",0.83018289727105
"921",0.907261130684615
"922",0.637723837334784
"923",0.802118033933676
"924",0.902468900769839
"925",0.872650827461772
"926",0.720043068369793
"927",0.987090048196744
"928",0.836568321630938
"929",0.762448759688894
"930",0.873191910816524
"931",0.650720674572194
"932",0.717159700734341
"933",0.557168362516548
"934",0.554170723869986
"935",0.630753982498415
"936",0.766648953483422
"937",1.08269472214727
"938",0.949138117509905
"939",0.82576106672828
"940",0.884333619316541
"941",0.796567125833418
"942",0.677863083737324
"943",0.63426679176987
"944",0.65903581230834
"945",0.484708148848711
"946",0.512380773200691
"947",0.585086799457089
"948",0.539047125776989
"949",0.521566333581303
"950",0.442339475080063
"951",0.608310292407314
"952",0.582206287562482
"953",0.506768318114537
"954",0.539729613317955
"955",0.610817188852358
"956",0.546619060097295
"957",0.535144556522339
"958",0.855824042575967
"959",0.684254036259301
"960",0.60472994317908
"961",0.755069348255682
"962",0.932041569155097
"963",0.786048877167509
"964",0.616318893816274
"965",0.87879882044585
"966",0.699733942602821
"967",0.645639636536974
"968",0.658821093928499
"969",0.625539904515137
"970",0.489364924205678
"971",0.541752651262115
"972",0.619067410619562
"973",0.400895170935395
"974",0.452797344474314
"975",0.440604417985965
"976",0.414752628675192
"977",0.414125464218906
"978",0.4147317704373
"979",0.377540928938095
"980",0.399991849725371
"981",0.427675756368576
"982",0.710221961292381
"983",0.92664271016817
"984",0.729197180410103
"985",0.692100100117939
"986",0.782861380014204
"987",0.774655789361636
"988",0.588612538424714
"989",0.677226832014789
"990",0.559244551477223
"991",0.545275569575679
"992",0.765083310557795
"993",0.683332122441845
"994",0.642526753760735
"995",0.613719749205024
"996",0.644355402798916
"997",0.865785477039105
"998",0.861418685949668
"999",0.650944522992888
"1000",0.7352312958051
"1001",1.1371277447447
"1002",0.997268189742306
"1003",0.893655815068379
"1004",1.08145205772575
"1005",1.02303530293325
"1006",1.15825520821569
"1007",1.07501742340927
"1008",1.21695684467542
"1009",1.58985479398551
"1010",1.72467339339585
"1011",1.43502727161236
"1012",1.43930806233304
"1013",1.51656672320733
"1014",1.2207544559487
"1015",1.20025123304777
"1016",1.16946123952528
"1017",0.847423651046685
"1018",0.748290634179799
"1019",0.780040690343843
"1020",0.605244218492375
"1021",0.582851516936496
"1022",0.407854167653777
"1023",0.450923195931655
"1024",0.422769817743488
"1025",0.351266503247055
"1026",0.412664628467076
"1027",0.346489030498357
"1028",0.349252501274392
"1029",0.328558788991348
"1030",0.33122120227915
"1031",0.317963154768219
"1032",0.407903755616261
"1033",0.407383165812311
"1034",0.349810058634327
"1035",0.666028607400736
"1036",0.7540376275303
"1037",0.564794751447611
"1038",0.673519074733029
"1039",0.837431975273036
"1040",0.653296630526829
"1041",0.52466701180492
"1042",0.719626270930449
"1043",0.520564909075217
"1044",0.431141253596404
"1045",0.57637863295547
"1046",0.467714849166525
"1047",0.479710156312137
"1048",0.490596751383131
"1049",0.441678129616342
"1050",0.494029844820508
"1051",0.506771793259614
"1052",0.47855451722995
"1053",0.551351637914039
"1054",0.566078467612588
"1055",0.480248784136752
"1056",0.493234386360264
"1057",0.526910898447252
"1058",0.442169795101382
"1059",0.455927668382286
"1060",0.483773290925465
"1061",0.385634915266715
"1062",0.42965164185812
"1063",0.439092080769379
"1064",0.381516171173273
"1065",0.397193463736465
"1066",0.465912112045608
"1067",0.471952699045336
"1068",0.413577005443536
"1069",0.435515387827215
"1070",0.498105437599239
"1071",0.45053978318449
"1072",0.40359899167308
"1073",0.67015022795342
"1074",0.598910840584301
"1075",0.460538753735321
"1076",0.543309574613566
"1077",0.564248462170055
"1078",0.546042155226057
"1079",0.450703363794463
"1080",0.520583443654546
"1081",0.381830104872667
"1082",0.604088743937349
"1083",0.675294820490624
"1084",0.531236534945587
"1085",0.615871126579571
"1086",0.549084323939384
"1087",0.565348235419871
"1088",0.539392075961202
"1089",0.561494617771803
"1090",0.407451905490398
"1091",0.44069344314859
"1092",0.46020885748398
"1093",0.44034974833341
"1094",0.506335883082985
"1095",0.395816538173015
"1096",0.400037304227207
"1097",0.41583902409413
"1098",0.40448731131667
"1099",0.41505962072308
"1100",0.424278873720616
"1101",0.358964345273713
"1102",0.374878693771454
"1103",0.403125926375251
"1104",0.357915409670391
"1105",0.491927333096526
"1106",0.533400647178423
"1107",0.472291122317923
"1108",0.503343178104278
"1109",0.539045624737643
"1110",0.547324568723381
"1111",0.49679777601698
"1112",0.56746783234424
"1113",0.486071480075585
"1114",0.447599431721933
"1115",0.481579806195858
"1116",0.431166443417868
"1117",0.428329269490058
"1118",0.405304811559996
"1119",0.446134286100166
"1120",0.391406150119855
"1121",0.529960026975579
"1122",0.566417046957709
"1123",0.471845136241263
"1124",0.499631896416684
"1125",0.548433410709872
"1126",0.53719328897816
"1127",0.494568069110448
"1128",0.537217604165027
"1129",0.418747234195405
"1130",0.439782054679066
"1131",0.785353524916957
"1132",0.827807393502245
"1133",0.663786982293672
"1134",0.686351224825249
"1135",0.73909861048321
"1136",0.680962141694276
"1137",0.54455937365009
"1138",0.6162886683543
"1139",0.445517707922201
"1140",0.387586803003792
"1141",0.504694309549132
"1142",0.375082092898316
"1143",0.388598471380259
"1144",0.352521629382402
"1145",0.337984626586454
"1146",0.530710692328329
"1147",0.548566515038239
"1148",0.566427341239795
"1149",0.594065786011179
"1150",0.555422899503395
"1151",0.573996873977462
"1152",0.520026260877983
"1153",0.614966768839798
"1154",0.495727569115938
"1155",0.613514924321051
"1156",0.699276880954238
"1157",0.619394038953608
"1158",0.644028670514454
"1159",0.538924509578284
"1160",0.819106459009188
"1161",0.723322828386415
"1162",0.682436203032593
"1163",0.757421883827617
"1164",0.744195979012054
"1165",0.736824930135147
"1166",0.683815253589208
"1167",0.754833718358418
"1168",0.572022365177889
"1169",0.62463930624492
"1170",0.594055649152206
"1171",0.486663853057455
"1172",0.489990099270132
"1173",0.465610515414635
"1174",0.403776086156004
"1175",0.382396066300657
"1176",0.381584550891191
"1177",0.34396248310865
"1178",0.371430091215992
"1179",0.338358516866042
"1180",0.351068162268883
"1181",0.393735475376679
"1182",0.383550604932237
"1183",0.361038022692378
"1184",0.438559796784541
"1185",0.425148245538683
"1186",0.398542809271581
"1187",0.426438406522374
"1188",0.632772637283624
"1189",0.575385110990491
"1190",0.467182257700384
"1191",0.567080540322989
"1192",0.614260626224715
"1193",0.623341932823429
"1194",0.50684151296527
"1195",0.549133503380242
"1196",0.497519732541418
"1197",0.492297354591192
"1198",0.4881426362261
"1199",0.456112814501153
"1200",0.433058657669357
"1201",0.367559588035321
"1202",0.397427348795093
"1203",0.382003778859449
"1204",0.352658271821717
"1205",0.3303678158421
"1206",0.416980781120025
"1207",0.405561173169091
"1208",0.44438553733406
"1209",0.606833343357071
"1210",0.579733866635812
"1211",0.531850979725875
"1212",0.570626528750909
"1213",0.594683525335594
"1214",0.511279523650457
"1215",0.494132591362192
"1216",0.498842637384083
"1217",0.450855211288313
"1218",0.476168174153741
"1219",0.480222109714035
"1220",0.434784950283906
"1221",0.427205541654838
"1222",0.402128777696853
"1223",0.432501949239838
"1224",0.488687011290771
"1225",0.392308797904669
"1226",0.409614680618534
"1227",0.479953166417405
"1228",0.436000788330816
"1229",0.405519398405967
"1230",0.431691974864254
"1231",0.556071801478477
"1232",0.502843258220313
"1233",0.425875895322272
"1234",0.570999351239432
"1235",0.532628726450876
"1236",0.447753112431736
"1237",0.45173544070239
"1238",0.475276937936894
"1239",0.378327514180657
"1240",0.366006664051471
"1241",0.458067089954317
"1242",0.386131845171178
"1243",0.421392934486493
"1244",0.417291481432126
"1245",0.395491914268458
"1246",0.404496097552826
"1247",0.384084120850546
"1248",0.382615577443417
"1249",0.388993891122397
